,Ingredient,DF;Route,Trade_Name,Applicant,Strength,Appl_Type,Appl_No,Product_No,TE_Code,Approval_Date,RLD,RS,Type,Applicant_Full_Name,Patent_No,Patent_Expire_Date_Text,Drug_Substance_Flag,Drug_Product_Flag,Patent_Use_Code,Delist_Flag,Submission_Date,Exclusivity_Code,Exclusivity_Date,Patent_Duration,Exclusivity_Duration
66921,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 1MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,N,204114,2,,2013-05-29,Yes,No,DISCN,NOVARTIS PHARMACEUTICALS CORP,9155706,2032-01-28,,Y,,,"Sep 22, 2016",I-908,2026-03-16,18.666666666666668,12.796714579055442
66924,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 1MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,N,204114,2,,2013-05-29,Yes,No,DISCN,NOVARTIS PHARMACEUTICALS CORP,9155706,2032-01-28,,Y,,,"Sep 22, 2016",ODE-428,2030-03-16,18.666666666666668,16.79671457905544
66931,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 1MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,N,204114,2,,2013-05-29,Yes,No,DISCN,NOVARTIS PHARMACEUTICALS CORP,9271941,2032-01-28,,Y,,,"Sep 22, 2016",I-908,2026-03-16,18.666666666666668,12.796714579055442
66934,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 1MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,N,204114,2,,2013-05-29,Yes,No,DISCN,NOVARTIS PHARMACEUTICALS CORP,9271941,2032-01-28,,Y,,,"Sep 22, 2016",ODE-428,2030-03-16,18.666666666666668,16.79671457905544
66941,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 1MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,N,204114,2,,2013-05-29,Yes,No,DISCN,NOVARTIS PHARMACEUTICALS CORP,9399021,2032-01-28,,Y,,,"Dec 19, 2019",I-908,2026-03-16,18.666666666666668,12.796714579055442
66944,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 1MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,N,204114,2,,2013-05-29,Yes,No,DISCN,NOVARTIS PHARMACEUTICALS CORP,9399021,2032-01-28,,Y,,,"Dec 19, 2019",ODE-428,2030-03-16,18.666666666666668,16.79671457905544
66950,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 1MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,N,204114,2,,2013-05-29,Yes,No,DISCN,NOVARTIS PHARMACEUTICALS CORP,7378423,2027-05-29,Y,Y,,,,I-895,2025-06-22,13.998631074606434,12.06570841889117
66951,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 1MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,N,204114,2,,2013-05-29,Yes,No,DISCN,NOVARTIS PHARMACEUTICALS CORP,7378423,2027-05-29,Y,Y,,,,I-908,2026-03-16,13.998631074606434,12.796714579055442
66952,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 1MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,N,204114,2,,2013-05-29,Yes,No,DISCN,NOVARTIS PHARMACEUTICALS CORP,7378423,2027-05-29,Y,Y,,,,ODE-182,2025-04-30,13.998631074606434,11.92060232717317
66953,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 1MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,N,204114,2,,2013-05-29,Yes,No,DISCN,NOVARTIS PHARMACEUTICALS CORP,7378423,2027-05-29,Y,Y,,,,ODE-183,2025-05-04,13.998631074606434,11.931553730321697
66954,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 1MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,N,204114,2,,2013-05-29,Yes,No,DISCN,NOVARTIS PHARMACEUTICALS CORP,7378423,2027-05-29,Y,Y,,,,ODE-428,2030-03-16,13.998631074606434,16.79671457905544
66955,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 1MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,N,204114,2,,2013-05-29,Yes,No,DISCN,NOVARTIS PHARMACEUTICALS CORP,7378423,2027-05-29,Y,Y,,,,PED,2025-10-30,13.998631074606434,12.421629021218344
66960,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 1MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,N,204114,2,,2013-05-29,Yes,No,DISCN,NOVARTIS PHARMACEUTICALS CORP,7378423*PED,2027-11-29,,,,,,I-895,2025-06-22,14.50239561943874,12.06570841889117
66961,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 1MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,N,204114,2,,2013-05-29,Yes,No,DISCN,NOVARTIS PHARMACEUTICALS CORP,7378423*PED,2027-11-29,,,,,,I-908,2026-03-16,14.50239561943874,12.796714579055442
66962,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 1MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,N,204114,2,,2013-05-29,Yes,No,DISCN,NOVARTIS PHARMACEUTICALS CORP,7378423*PED,2027-11-29,,,,,,ODE-182,2025-04-30,14.50239561943874,11.92060232717317
66963,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 1MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,N,204114,2,,2013-05-29,Yes,No,DISCN,NOVARTIS PHARMACEUTICALS CORP,7378423*PED,2027-11-29,,,,,,ODE-183,2025-05-04,14.50239561943874,11.931553730321697
66964,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 1MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,N,204114,2,,2013-05-29,Yes,No,DISCN,NOVARTIS PHARMACEUTICALS CORP,7378423*PED,2027-11-29,,,,,,ODE-428,2030-03-16,14.50239561943874,16.79671457905544
66965,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 1MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,N,204114,2,,2013-05-29,Yes,No,DISCN,NOVARTIS PHARMACEUTICALS CORP,7378423*PED,2027-11-29,,,,,,PED,2025-10-30,14.50239561943874,12.421629021218344
66971,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 1MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,N,204114,2,,2013-05-29,Yes,No,DISCN,NOVARTIS PHARMACEUTICALS CORP,8835443*PED,2025-12-10,,,,,,I-908,2026-03-16,12.53388090349076,12.796714579055442
66974,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 1MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,N,204114,2,,2013-05-29,Yes,No,DISCN,NOVARTIS PHARMACEUTICALS CORP,8835443*PED,2025-12-10,,,,,,ODE-428,2030-03-16,12.53388090349076,16.79671457905544
66981,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 1MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,N,204114,2,,2013-05-29,Yes,No,DISCN,NOVARTIS PHARMACEUTICALS CORP,8580304*PED,2032-07-28,,,,,,I-908,2026-03-16,19.16495550992471,12.796714579055442
66984,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 1MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,N,204114,2,,2013-05-29,Yes,No,DISCN,NOVARTIS PHARMACEUTICALS CORP,8580304*PED,2032-07-28,,,,,,ODE-428,2030-03-16,19.16495550992471,16.79671457905544
66991,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 1MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,N,204114,2,,2013-05-29,Yes,No,DISCN,NOVARTIS PHARMACEUTICALS CORP,8952018*PED,2031-04-15,,,,,,I-908,2026-03-16,17.87816563997262,12.796714579055442
66994,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 1MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,N,204114,2,,2013-05-29,Yes,No,DISCN,NOVARTIS PHARMACEUTICALS CORP,8952018*PED,2031-04-15,,,,,,ODE-428,2030-03-16,17.87816563997262,16.79671457905544
67001,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 1MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,N,204114,2,,2013-05-29,Yes,No,DISCN,NOVARTIS PHARMACEUTICALS CORP,9271941*PED,2032-07-28,,,,,,I-908,2026-03-16,19.16495550992471,12.796714579055442
67004,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 1MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,N,204114,2,,2013-05-29,Yes,No,DISCN,NOVARTIS PHARMACEUTICALS CORP,9271941*PED,2032-07-28,,,,,,ODE-428,2030-03-16,19.16495550992471,16.79671457905544
67011,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 1MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,N,204114,2,,2013-05-29,Yes,No,DISCN,NOVARTIS PHARMACEUTICALS CORP,9155706*PED,2032-07-28,,,,,,I-908,2026-03-16,19.16495550992471,12.796714579055442
67014,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 1MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,N,204114,2,,2013-05-29,Yes,No,DISCN,NOVARTIS PHARMACEUTICALS CORP,9155706*PED,2032-07-28,,,,,,ODE-428,2030-03-16,19.16495550992471,16.79671457905544
67021,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 1MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,N,204114,2,,2013-05-29,Yes,No,DISCN,NOVARTIS PHARMACEUTICALS CORP,8703781*PED,2031-04-15,,,,,,I-908,2026-03-16,17.87816563997262,12.796714579055442
67024,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 1MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,N,204114,2,,2013-05-29,Yes,No,DISCN,NOVARTIS PHARMACEUTICALS CORP,8703781*PED,2031-04-15,,,,,,ODE-428,2030-03-16,17.87816563997262,16.79671457905544
67031,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 1MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,N,204114,2,,2013-05-29,Yes,No,DISCN,NOVARTIS PHARMACEUTICALS CORP,10869869*PED,2034-02-28,,,,,,I-908,2026-03-16,20.752908966461327,12.796714579055442
67034,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 1MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,N,204114,2,,2013-05-29,Yes,No,DISCN,NOVARTIS PHARMACEUTICALS CORP,10869869*PED,2034-02-28,,,,,,ODE-428,2030-03-16,20.752908966461327,16.79671457905544
67041,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 1MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,N,204114,2,,2013-05-29,Yes,No,DISCN,NOVARTIS PHARMACEUTICALS CORP,9399021*PED,2032-07-28,,,,,,I-908,2026-03-16,19.16495550992471,12.796714579055442
67044,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 1MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,N,204114,2,,2013-05-29,Yes,No,DISCN,NOVARTIS PHARMACEUTICALS CORP,9399021*PED,2032-07-28,,,,,,ODE-428,2030-03-16,19.16495550992471,16.79671457905544
67051,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 2MG,N,204114,3,,2013-05-29,Yes,Yes,RX,NOVARTIS PHARMACEUTICALS CORP,8835443,2025-06-10,,,U-2037,,"Oct 7, 2014",I-908,2026-03-16,12.032854209445585,12.796714579055442
67054,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 2MG,N,204114,3,,2013-05-29,Yes,Yes,RX,NOVARTIS PHARMACEUTICALS CORP,8835443,2025-06-10,,,U-2037,,"Oct 7, 2014",ODE-428,2030-03-16,12.032854209445585,16.79671457905544
67090,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 2MG,N,204114,3,,2013-05-29,Yes,Yes,RX,NOVARTIS PHARMACEUTICALS CORP,8703781,2030-10-15,Y,Y,U-2037,,"May 22, 2015",I-895,2025-06-22,17.37987679671458,12.06570841889117
67091,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 2MG,N,204114,3,,2013-05-29,Yes,Yes,RX,NOVARTIS PHARMACEUTICALS CORP,8703781,2030-10-15,Y,Y,U-2037,,"May 22, 2015",I-908,2026-03-16,17.37987679671458,12.796714579055442
67092,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 2MG,N,204114,3,,2013-05-29,Yes,Yes,RX,NOVARTIS PHARMACEUTICALS CORP,8703781,2030-10-15,Y,Y,U-2037,,"May 22, 2015",ODE-182,2025-04-30,17.37987679671458,11.92060232717317
67093,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 2MG,N,204114,3,,2013-05-29,Yes,Yes,RX,NOVARTIS PHARMACEUTICALS CORP,8703781,2030-10-15,Y,Y,U-2037,,"May 22, 2015",ODE-183,2025-05-04,17.37987679671458,11.931553730321697
67094,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 2MG,N,204114,3,,2013-05-29,Yes,Yes,RX,NOVARTIS PHARMACEUTICALS CORP,8703781,2030-10-15,Y,Y,U-2037,,"May 22, 2015",ODE-428,2030-03-16,17.37987679671458,16.79671457905544
67095,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 2MG,N,204114,3,,2013-05-29,Yes,Yes,RX,NOVARTIS PHARMACEUTICALS CORP,8703781,2030-10-15,Y,Y,U-2037,,"May 22, 2015",PED,2025-10-30,17.37987679671458,12.421629021218344
67120,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 2MG,N,204114,3,,2013-05-29,Yes,Yes,RX,NOVARTIS PHARMACEUTICALS CORP,8952018,2030-10-15,,,U-2020,,"Sep 22, 2016",I-895,2025-06-22,17.37987679671458,12.06570841889117
67121,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 2MG,N,204114,3,,2013-05-29,Yes,Yes,RX,NOVARTIS PHARMACEUTICALS CORP,8952018,2030-10-15,,,U-2020,,"Sep 22, 2016",I-908,2026-03-16,17.37987679671458,12.796714579055442
67122,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 2MG,N,204114,3,,2013-05-29,Yes,Yes,RX,NOVARTIS PHARMACEUTICALS CORP,8952018,2030-10-15,,,U-2020,,"Sep 22, 2016",ODE-182,2025-04-30,17.37987679671458,11.92060232717317
67123,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 2MG,N,204114,3,,2013-05-29,Yes,Yes,RX,NOVARTIS PHARMACEUTICALS CORP,8952018,2030-10-15,,,U-2020,,"Sep 22, 2016",ODE-183,2025-05-04,17.37987679671458,11.931553730321697
67124,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 2MG,N,204114,3,,2013-05-29,Yes,Yes,RX,NOVARTIS PHARMACEUTICALS CORP,8952018,2030-10-15,,,U-2020,,"Sep 22, 2016",ODE-428,2030-03-16,17.37987679671458,16.79671457905544
67125,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 2MG,N,204114,3,,2013-05-29,Yes,Yes,RX,NOVARTIS PHARMACEUTICALS CORP,8952018,2030-10-15,,,U-2020,,"Sep 22, 2016",PED,2025-10-30,17.37987679671458,12.421629021218344
67141,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 2MG,N,204114,3,,2013-05-29,Yes,Yes,RX,NOVARTIS PHARMACEUTICALS CORP,10869869,2033-08-30,,,U-3184,,"Aug 18, 2021",I-908,2026-03-16,20.254620123203285,12.796714579055442
67144,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 2MG,N,204114,3,,2013-05-29,Yes,Yes,RX,NOVARTIS PHARMACEUTICALS CORP,10869869,2033-08-30,,,U-3184,,"Aug 18, 2021",ODE-428,2030-03-16,20.254620123203285,16.79671457905544
67181,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 2MG,N,204114,3,,2013-05-29,Yes,Yes,RX,NOVARTIS PHARMACEUTICALS CORP,9271941,2032-01-28,,Y,,,"Apr 8, 2016",I-908,2026-03-16,18.666666666666668,12.796714579055442
67184,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 2MG,N,204114,3,,2013-05-29,Yes,Yes,RX,NOVARTIS PHARMACEUTICALS CORP,9271941,2032-01-28,,Y,,,"Apr 8, 2016",ODE-428,2030-03-16,18.666666666666668,16.79671457905544
67190,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 2MG,N,204114,3,,2013-05-29,Yes,Yes,RX,NOVARTIS PHARMACEUTICALS CORP,7378423,2027-05-29,Y,Y,,,,I-895,2025-06-22,13.998631074606434,12.06570841889117
67191,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 2MG,N,204114,3,,2013-05-29,Yes,Yes,RX,NOVARTIS PHARMACEUTICALS CORP,7378423,2027-05-29,Y,Y,,,,I-908,2026-03-16,13.998631074606434,12.796714579055442
67192,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 2MG,N,204114,3,,2013-05-29,Yes,Yes,RX,NOVARTIS PHARMACEUTICALS CORP,7378423,2027-05-29,Y,Y,,,,ODE-182,2025-04-30,13.998631074606434,11.92060232717317
67193,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 2MG,N,204114,3,,2013-05-29,Yes,Yes,RX,NOVARTIS PHARMACEUTICALS CORP,7378423,2027-05-29,Y,Y,,,,ODE-183,2025-05-04,13.998631074606434,11.931553730321697
67194,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 2MG,N,204114,3,,2013-05-29,Yes,Yes,RX,NOVARTIS PHARMACEUTICALS CORP,7378423,2027-05-29,Y,Y,,,,ODE-428,2030-03-16,13.998631074606434,16.79671457905544
67195,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 2MG,N,204114,3,,2013-05-29,Yes,Yes,RX,NOVARTIS PHARMACEUTICALS CORP,7378423,2027-05-29,Y,Y,,,,PED,2025-10-30,13.998631074606434,12.421629021218344
67201,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 2MG,N,204114,3,,2013-05-29,Yes,Yes,RX,NOVARTIS PHARMACEUTICALS CORP,9399021,2032-01-28,,Y,,,"Dec 19, 2019",I-908,2026-03-16,18.666666666666668,12.796714579055442
67204,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 2MG,N,204114,3,,2013-05-29,Yes,Yes,RX,NOVARTIS PHARMACEUTICALS CORP,9399021,2032-01-28,,Y,,,"Dec 19, 2019",ODE-428,2030-03-16,18.666666666666668,16.79671457905544
67211,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 2MG,N,204114,3,,2013-05-29,Yes,Yes,RX,NOVARTIS PHARMACEUTICALS CORP,8580304,2032-01-28,,Y,,,"Dec 10, 2013",I-908,2026-03-16,18.666666666666668,12.796714579055442
67214,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 2MG,N,204114,3,,2013-05-29,Yes,Yes,RX,NOVARTIS PHARMACEUTICALS CORP,8580304,2032-01-28,,Y,,,"Dec 10, 2013",ODE-428,2030-03-16,18.666666666666668,16.79671457905544
67221,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 2MG,N,204114,3,,2013-05-29,Yes,Yes,RX,NOVARTIS PHARMACEUTICALS CORP,9155706,2032-01-28,,Y,,,"Dec 10, 2015",I-908,2026-03-16,18.666666666666668,12.796714579055442
67224,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 2MG,N,204114,3,,2013-05-29,Yes,Yes,RX,NOVARTIS PHARMACEUTICALS CORP,9155706,2032-01-28,,Y,,,"Dec 10, 2015",ODE-428,2030-03-16,18.666666666666668,16.79671457905544
67230,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 2MG,N,204114,3,,2013-05-29,Yes,Yes,RX,NOVARTIS PHARMACEUTICALS CORP,7378423*PED,2027-11-29,,,,,,I-895,2025-06-22,14.50239561943874,12.06570841889117
67231,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 2MG,N,204114,3,,2013-05-29,Yes,Yes,RX,NOVARTIS PHARMACEUTICALS CORP,7378423*PED,2027-11-29,,,,,,I-908,2026-03-16,14.50239561943874,12.796714579055442
67232,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 2MG,N,204114,3,,2013-05-29,Yes,Yes,RX,NOVARTIS PHARMACEUTICALS CORP,7378423*PED,2027-11-29,,,,,,ODE-182,2025-04-30,14.50239561943874,11.92060232717317
67233,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 2MG,N,204114,3,,2013-05-29,Yes,Yes,RX,NOVARTIS PHARMACEUTICALS CORP,7378423*PED,2027-11-29,,,,,,ODE-183,2025-05-04,14.50239561943874,11.931553730321697
67234,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 2MG,N,204114,3,,2013-05-29,Yes,Yes,RX,NOVARTIS PHARMACEUTICALS CORP,7378423*PED,2027-11-29,,,,,,ODE-428,2030-03-16,14.50239561943874,16.79671457905544
67235,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 2MG,N,204114,3,,2013-05-29,Yes,Yes,RX,NOVARTIS PHARMACEUTICALS CORP,7378423*PED,2027-11-29,,,,,,PED,2025-10-30,14.50239561943874,12.421629021218344
67241,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 2MG,N,204114,3,,2013-05-29,Yes,Yes,RX,NOVARTIS PHARMACEUTICALS CORP,8835443*PED,2025-12-10,,,,,,I-908,2026-03-16,12.53388090349076,12.796714579055442
67244,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 2MG,N,204114,3,,2013-05-29,Yes,Yes,RX,NOVARTIS PHARMACEUTICALS CORP,8835443*PED,2025-12-10,,,,,,ODE-428,2030-03-16,12.53388090349076,16.79671457905544
67251,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 2MG,N,204114,3,,2013-05-29,Yes,Yes,RX,NOVARTIS PHARMACEUTICALS CORP,8580304*PED,2032-07-28,,,,,,I-908,2026-03-16,19.16495550992471,12.796714579055442
67254,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 2MG,N,204114,3,,2013-05-29,Yes,Yes,RX,NOVARTIS PHARMACEUTICALS CORP,8580304*PED,2032-07-28,,,,,,ODE-428,2030-03-16,19.16495550992471,16.79671457905544
67261,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 2MG,N,204114,3,,2013-05-29,Yes,Yes,RX,NOVARTIS PHARMACEUTICALS CORP,9155706*PED,2032-07-28,,,,,,I-908,2026-03-16,19.16495550992471,12.796714579055442
67264,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 2MG,N,204114,3,,2013-05-29,Yes,Yes,RX,NOVARTIS PHARMACEUTICALS CORP,9155706*PED,2032-07-28,,,,,,ODE-428,2030-03-16,19.16495550992471,16.79671457905544
67271,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 2MG,N,204114,3,,2013-05-29,Yes,Yes,RX,NOVARTIS PHARMACEUTICALS CORP,8952018*PED,2031-04-15,,,,,,I-908,2026-03-16,17.87816563997262,12.796714579055442
67274,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 2MG,N,204114,3,,2013-05-29,Yes,Yes,RX,NOVARTIS PHARMACEUTICALS CORP,8952018*PED,2031-04-15,,,,,,ODE-428,2030-03-16,17.87816563997262,16.79671457905544
67281,TRAMETINIB DIMETHYL SULFOXIDE,TABLET;ORAL,MEKINIST,NOVARTIS,EQ 2MG,N,204114,3,,2013-05-29,Yes,Yes,RX,NOVARTIS PHARMACEUTICALS CORP,9271941*PED,2032-07-28,,,,,,I-908,2026-03-16,19.16495550992471,12.796714579055442
